,Datetime,Tags,Like_Count,Location,User_Name,URL,Location_URL
61,2019년 12월 20일,"['#구월동카페', '#디오더', '#아인슈페너', '#치즈케이크', '#맞팔']",132,The order,k_yjnnn,https://www.instagram.com/p/B6ShIKTHT-l/,https://www.instagram.com/explore/locations/459275241296079/the-order/
62,2019년 12월 29일,"['#주말집콕', '#치즈케이크', '#범블리', '#독감이라니', '#이틀', '#힘듦']",26,우리집,___2.20ar,https://www.instagram.com/p/B6o8Fb1H3qF/,https://www.instagram.com/explore/locations/103319186499691/
63,2019년 12월 29일,"['#일상', '#데일리', '#동명동카페', '#동명동', '#수완지구', '#ootd', '#daily', '#overall', '#예쁜카페', '#분위기좋은카페', '#햇살맛집', '#치즈케이크', '#체리에이드', '#연말', '#red', '#reborn', '#likeforlikes', '#likeforfollow', '#맞팔', '#선팔', '#소통', '#instagram', '#selfie', '#redvelvet', '#좋아요반사', '#02', '#dailylook', '#cafe', '#christmas', '#fff']",60,Overall,t.ari_47,https://www.instagram.com/p/B6pLQ2ZADqW/,https://www.instagram.com/explore/locations/462767257633947/overall/
64,2019년 12월 21일,"['#신중동역카페', '#신중동역', '#소소취향카페', '#amaturephotographer', '#olympusmarkii', '#olympusomdem10markii', '#olympuscamera', '#cafestagram', '#bucheon', '#shinjungdongstation', '#southkorea', '#cheesecake', '#teatime', '#cocoa', '#치즈케이크', '#유기농코코아', '#퓨어프라나']",17,소소취향,bemyamber,https://www.instagram.com/p/B6VTu6iHSQO/,https://www.instagram.com/explore/locations/1542941552383982/
65,2019년 12월 25일,"['#크렘브', '#cremeb', '#안국', '#카페', '#북촌', '#안국카페', '#북촌카페', '#마카롱', '#치즈케이크', '#뚱카롱', '#돌아와줘서고마워']",52,종로구 계동,cafe_creme_b_,https://www.instagram.com/p/B6fiat1g4If/,https://www.instagram.com/explore/locations/268111234/
66,2019년 12월 23일,"['#OYATUYAU', '#bakeshop', '#cafe', '#fukuokacafe', '#fukuoka', '#fuk', '#오야쯔야유', '#구운과자', '#치즈케이크', '#커피', '#야크잉', '#카페', '#후쿠오카카페', '#후쿠오카', '#카페투어', '#후쿠오카카페투어', '#카페스타그램']",28,OYATUYA.U,mkt25j,https://www.instagram.com/p/B6YQaI5lBEI/,https://www.instagram.com/explore/locations/1017369387/oyatuyau/
67,2019년 12월 21일,"['#덴켄', '#공릉동카페', '#공릉', '#공릉동', '#공릉카페', '#공트럴파크', '#공트럴파크카페', '#공리단길', '#공리단길카페', '#쿠키', '#수제쿠키', '#치즈케이크', '#초코녹차케이크', '#라떼아트', '#노원카페', '#초코브라우니', '#노원', '#노원구', '#신상카페', '#신상카페추천', '#카페투어', '#카페', '#커피', '#덴켄카페', '#카페덴켄', '#cafedenken', '#덴켄커피', '#공릉맛집', '#공릉동맛집', '#cafe']",50,덴켄,cafe.denken,https://www.instagram.com/p/B6UpbseHpTC/,https://www.instagram.com/explore/locations/100539821334368/
68,2019년 12월 27일,"['#커피바움', '#전주커피바움', '#커피', '#coffeebaum', '#첫줄', '#전주여행', '#좋아요', '#좋반', '#전주혁신도시맛집', '#혁신도시', '#커피맛집', '#라떼맛집', '#그림맛집', '#전주혁신도시카페', '#디저트', '#전주카페', '#전주혁신도시', '#전주혁신', '#아메리카노', '#수제청', '#라떼', '#치즈케이크', '#스콘', '#스콘맛집', '#수제디져트', '#소잘라떼', '#락토프리']",40,Jeonju,coffee_baum,https://www.instagram.com/p/B6jv9x1jhAO/,https://www.instagram.com/explore/locations/245713997/jeonju/
69,2019년 12월 29일,"['#머랭꽃', '#마카롱', '#세종시마카롱', '#새롬동카페', '#마카롱맛집', '#예쁜카페', '#두헤브마카롱', '#커피숍', '#새롬동카페', '#마카롱', '#예쁜카페', '#좌식테이블카페', '#세종시마카롱', '#커피맛좋은카페', '#치즈케이크', '#수제디저트', '#수제마카롱', '#머랭쿠키', '#세종시머랭쿠키', '#스콘', '#새롬동마카롱', '#슈', '#에끌레어', '#그래놀라', '#영양간식', '#마들렌', '#티라미수']",21,세종시 새롬동,junghee0383,https://www.instagram.com/p/B6or88sFiHf/,https://www.instagram.com/explore/locations/1503173289705910/
70,2019년 12월 25일,"['#카페', '#가오픈', '#단골손님', '#직접', '#메리크리스마스', '#엄빠', '#엄마', '#룸곡옾눞', '#치즈케이크', '#딸기라떼', '#와플', '#딸기요거트스무디', '#품절', '#딸기', '#너무', '#죄송합니다', '#감사합니다', '#단골', '#merrychristmas', '#최고', '#하루한끼', '#엄마밥', '#3그릇', '#냠냠']",65,아이올라,bbody1011,https://www.instagram.com/p/B6fpZa0ll0I/,https://www.instagram.com/explore/locations/418837518936364/
71,2019년 12월 25일,"['#메리크리스마스', '#유달리', '#안산유달리', '#유달리안산점', '#카페유달리', '#안산맛집', '#고잔동맛집', '#와플맛집', '#안산와플', '#와플', '#카페', '#안산카페', '#고잔동카페', '#안산', '#고잔동', '#딸기라떼', '#톰과제리케이크', '#제리케이크', '#제리치즈케이크', '#치즈케이크']",31,안산 유달리,udally_ansan,https://www.instagram.com/p/B6exkSSlYSv/,https://www.instagram.com/explore/locations/1599591897019651/
72,2019년 12월 19일,"['#온더테이블', '#홈카페', '#복자다방', '#아라비아핀란드', '#브라우니', '#치즈케이크', '#아인슈페너', '#밀크티라떼', '#바닐라라떼', '#딸기타르트는']",56,아늑한집,zeewonee,https://www.instagram.com/p/B6QbNOPgKPu/,https://www.instagram.com/explore/locations/104674874301302/
73,2019년 12월 22일,"['#지인짜오랜만에', '#치즈케이크', '#냠냠']",37,도레도레 스타필드 하남점,hjjjjje,https://www.instagram.com/p/B6YG8KypsM4/,https://www.instagram.com/explore/locations/2282451975117725/
74,2019년 12월 29일,"['#치즈케이크', '#일상', '#카페']",32,Ye's Park - 예스파크_이천도자예술마을,mongbutter,https://www.instagram.com/p/B6p_-3XnNEi/,https://www.instagram.com/explore/locations/735361046675025/yes-park-_/
75,2019년 12월 24일,"['#크리스마스이브', '#치즈케이크', '#칼호텔']",25,Jeju,eatswithyoonie,https://www.instagram.com/p/B6dUumMpnj-/,https://www.instagram.com/explore/locations/236917762/jeju/
76,2019년 12월 22일,"['#의정부카페', '#시바네', '#민락2지구카페', '#민락동', '#의정부맛집', '#데이트', '#연말', '#답례품', '#마들렌', '#까눌레', '#치즈케이크', '#크리스마스', '#선물상자', '#서울근교', '#구움과자']",30,시바네,civane_biscuit,https://www.instagram.com/p/B6XPRMQlz_d/,https://www.instagram.com/explore/locations/102212627880828/
77,2019년 12월 21일,"['#케잌맛집', '#태국', '#치즈케이크', '#누텔라']",8,lastberry,sewingmom_bkk,https://www.instagram.com/p/B6U-zq4FgtK/,https://www.instagram.com/explore/locations/1022833875/lastberry/
78,2019년 12월 28일,"['#카린카페', '#부산', '#카페', '#선글라스', '#매장', '#치즈케이크', '#커피', '#포토존', '#영도']",106,CARIN Yeongdo Place,kkkkkkk__yn,https://www.instagram.com/p/B6mZn3TF1gM/,https://www.instagram.com/explore/locations/293242061138647/carin-yeongdo-place/
79,2019년 12월 24일,"['#퐁당오쇼콜라', '#치즈케이크', '#snob', '#대학로']",7,대학로 Snob,gourmet_en_moi,https://www.instagram.com/p/B6cpdVon40m/,https://www.instagram.com/explore/locations/241286334/snob/
80,2019년 12월 23일,[],76,StudioWup,s2eugean,https://www.instagram.com/p/B6aE44rHWd5/,https://www.instagram.com/explore/locations/1533678430034480/studiowup/
81,2019년 12월 20일,"['#의정부카페', '#민락2지구카페', '#까눌레카페', '#마들렌', '#연말선물', '#크리스마스선물', '#카페추천', '#카페투어', '#서울근교카페', '#치즈케이크', '#시바견', '#시바네카페', '#의정부카페추천']",15,시바네,civane_biscuit,https://www.instagram.com/p/B6SP9uAlQ4X/,https://www.instagram.com/explore/locations/102212627880828/
82,2019년 12월 26일,"['#말차라떼', '#밀크티', '#생딸기우유', '#딸기치즈케이크', '#빅토리아케이크', '#클래식마들렌', '#브라우니', '#크루아상', '#딸기크루아상', '#클래식스콘', '#앙버터스콘', '#무화과스콘', '#카야치즈스콘', '#허니버터스콘', '#향리단커피', '#향리단스콘', '#향남맛집', '#스콘', '#스콘맛집', '#화성카페', '#향남카페', '#수원카페', '#동탄카페', '#봉담카페', '#스콘카페', '#밀크티', '#레몬케이크', '#파운드케이크', '#온더테이블', '#휘낭시에', '#치즈케이크', '#브라우니']",46,향리단커피,hrdcoffee,https://www.instagram.com/p/B6hROT0AO4b/,https://www.instagram.com/explore/locations/644912432628431/
83,2019년 12월 25일,"['#성탄절', '#허니문하우스', '#애플파이', '#당근케이크', '#치즈케이크', '#감사한하루']",3,허니문하우스,i_bbang,https://www.instagram.com/p/B6fZscuAUeD/,https://www.instagram.com/explore/locations/2239535766332524/
84,2019년 12월 27일,"['#글루텐프리카페', '#뽕끌랑', '#치즈케이크', '#크림치즈쿠키', '#카스텔라', '#치즈쿠키', '#쌀100프로', '#쿠키', '#딸기생크림케이크', '#크랜베리쿠키', '#쌀브라우니', '#제주', '#togo', '#glutenfree', '#bakery', '#strawberrycreamcake', '#cranberrycookies', '#cheesecookies', '#ricebrownie', '#ricecastella']",31,Jeju,hoh_kor,https://www.instagram.com/p/B6kH2a6JGsf/,https://www.instagram.com/explore/locations/236917762/jeju/
85,2019년 12월 30일,[],91,때가이르매 성수,k.mummy,https://www.instagram.com/p/B6rL0F_FsKR/,https://www.instagram.com/explore/locations/386811922042632/
86,2019년 12월 20일,"['#안목해변카페거리', '#안목해변카페', '#안목바다', '#디저트카페', '#치즈케이크', '#마카롱']",9,보사노바,lovelybom0505,https://www.instagram.com/p/B6ScQTGgzf-/,https://www.instagram.com/explore/locations/1028951072/
87,2019년 12월 29일,"['#전포카페', '#하펜시티']",27,"Busan 釜山, South Korea",chaemok_,https://www.instagram.com/p/B6p4iTfJheA/,https://www.instagram.com/explore/locations/250555046/busan-south-korea/
88,2019년 12월 29일,"['#몽도르카페', '#뷰깡패', '#치즈케이크', '#딸기라떼']",6,몽도르,verynice.bunny,https://www.instagram.com/p/B6ptMIJBXL6/,https://www.instagram.com/explore/locations/1387523144702135/
89,2019년 12월 21일,"['#키노이스', '#치즈케이크', '#냠냠']",69,Cafe Kinoisu,eunji416,https://www.instagram.com/p/B6Vh4-XJ6S9/,https://www.instagram.com/explore/locations/1762512523868020/cafe-kinoisu/
90,2019년 12월 28일,"['#아우스밀', '#베리더블레어치즈케이크', '#빵수지', '#빵스타그램', '#먹스타그램', '#군것질그램', '#광주', '#동명동', '#광주카페', '#동명동카페', '#동명동디저트', '#딸기케이크', '#치즈케이크', '#cheesecake', '#cake']",15,"Aus Mehl, 아우스밀",s_baegopa,https://www.instagram.com/p/B6ml-FnJwJ_/,https://www.instagram.com/explore/locations/146439796118017/aus-mehl/
91,2019년 12월 29일,"['#한스오븐', '#마카롱', '#대전마카롱', '#신탄진마카롱', '#무색소마카롱', '#치즈케이크', '#대전맛집', '#한스오븐마카롱', '#macarons', '#디저트', '#dessert', '#케이크', '#커피', '#coffee', '#먹방', '#jmt', '#photography', '#일상']",23,한스오븐 HAN’s OVEN,hans_oven,https://www.instagram.com/p/B6ontIxFIk_/,https://www.instagram.com/explore/locations/1873605409359877/hans-oven/
92,2019년 12월 29일,[],147,Home Sweet Home,nuunjin,https://www.instagram.com/p/B6o6OAQHW8P/,https://www.instagram.com/explore/locations/1021640417/home-sweet-home/
93,2019년 12월 21일,"['#카페인나뫼', '#카페인나뫼', '#카페나뫼', '#나뫼', '#남외동카페', '#울산카페', '#커피', '#병영카페', '#명촌카페', '#진장동카페', '#소프트아이스크림', '#시오코나스콘', '#치즈케이크', '#중구카페', '#바스크치즈케이크', '#남외초등학교', '#남외중학교', '#맘스병원', '#동천동강병원', '#동천체육관', '#정지말공원', '#비스코티', '#딸기시리즈']",35,남외동,cafe_in_namoe,https://www.instagram.com/p/B6US6e5l0xb/,https://www.instagram.com/explore/locations/697340844/
94,2019년 12월 20일,"['#카페록록', '#제주도애견동반여행', '#1층만가능', '#아아', '#크림라떼', '#치즈케이크', '#분위기가다했다정말']",16,카페록록 Loklok,ss._.na,https://www.instagram.com/p/B6S3h1FjUre/,https://www.instagram.com/explore/locations/214610619103435/loklok/
95,2019년 12월 19일,['#렛미히얼'],20,"Nampo-Dong, Busan, South Korea",jini_kko,https://www.instagram.com/p/B6QYhQWneXy/,https://www.instagram.com/explore/locations/1023652752/nampo-dong-busan-south-korea/
96,2019년 12월 19일,['#스윗레시피'],245,스윗레시피 Sweet Recipe,sweet_0310,https://www.instagram.com/p/B6PzAMqphow/,https://www.instagram.com/explore/locations/393288434546171/sweet-recipe/
97,2019년 12월 30일,"['#치즈케이크', '#인천치즈케이크', '#뉴욕치즈케이크', '#치즈케이크맛집', '#더블제이', '#인천케이크', '#인천마카롱', '#인천원데이클래스', '#베이킹클래스', '#인천앙금플라워', '#앙금플라워자격증', '#앙금플라워', '#쌀케이크', '#인천맛집', '#인천서구', '#디저트맛집', '#청라맛집', '#수제케이크', '#음식', '#힐링', '#맛있는디저트', '#구움과자', '#주안케이크', '#마카롱맛집', '#쌀베이킹', '#마카롱클래스', '#인천베이킹', '#베이킹수업']",19,더블제이 케이크&마카롱,double.j.cake,https://www.instagram.com/p/B6sLvjDFUqu/,https://www.instagram.com/explore/locations/276056223334564/
98,2019년 12월 29일,"['#부산덕천', '#덕천카페', '#엔에프커피', '#치즈케이크', '#아이스아메리카노', '#카페라떼', '#따뜻한라떼', '#힐링', '#즐거운연말', '#즐거운주말']",3,덕천동,e_blossom7,https://www.instagram.com/p/B6p4qyRJB12/,https://www.instagram.com/explore/locations/499860485/
99,2019년 12월 21일,"['#주말', '#눈', '#할머니생신', '#1221', '#치즈케이크', '#식당', '#사촌동생', '#사촌언니', '#사촌오빠', '#spao', '#맨투맨', '#슬리퍼']",6,수유역,yeunjae_1025,https://www.instagram.com/p/B6VLORSHWKG/,https://www.instagram.com/explore/locations/379093712/
100,2019년 12월 19일,"['#키에리', '#단호박치즈케이크', '#헤이즐넛초코치즈케이크', '#당근케이크', '#꿀고구마치즈케이크', '#앳', '#앳']",234,키에리 KYERI 이태원점,eunae_s.ea,https://www.instagram.com/p/B6QR6s_FzvG/,https://www.instagram.com/explore/locations/1034079901/kyeri/
101,2019년 12월 27일,"['#abeki', '#아베키', '#아베키치즈케이크', '#후쿠오카', '#후쿠오카카페', '#후쿠오카맛집', '#야쿠인', '#야쿠인카페', '#야쿠인맛집', '#카페스타그램', '#치즈케이크']",43,Abeki,usahanaharuna,https://www.instagram.com/p/B6j8q7zA6in/,https://www.instagram.com/explore/locations/1849071/abeki/
102,2019년 12월 19일,"['#목포다쿠아즈', '#다쿠아즈', '#스페셜카페', '#목포카페', '#북항카페', '#남악카페', '#spatialcafe', '#목포스페셜티커피', '#디저트카페', '#콜드슈페너', '#북항카페추천', '#치즈케이크', '#스페셜티커피', '#목포북항카페', '#산정동카페', '#블루베리치즈케에크', '#목포해상케이블카', '#파블로바', '#목포파블로바', '#cafe', '#mokpo', '#pavlova', '#dacquoise']",32,Spatialcafe,spatial__,https://www.instagram.com/p/B6PWSedAnjF/,https://www.instagram.com/explore/locations/189121211729907/spatialcafe/
103,2019년 12월 25일,[],57,Inverno cafe 이베르노,clochette_____,https://www.instagram.com/p/B6fgeYoHmiS/,https://www.instagram.com/explore/locations/1080563005488157/inverno-cafe/
104,2019년 12월 30일,['#2019'],76,Hiheyho,_oneewe,https://www.instagram.com/p/B6r_jV-pOUX/,https://www.instagram.com/explore/locations/343113796445564/hiheyho/
105,2019년 12월 20일,"['#베이킹스튜디오', '#라두쎄', '#서초동', '#프렌치베이킹스튜디오', '#양재역', '#양재베이킹클래스', '#서초베이킹클래스', '#강남베이킹클래스', '#디저트', '#디저트그램', '#카페디저트', '#파티스리', '#제과', '#베이킹클래스', '#온더테이블', '#bakingstudio', '#bakingclass', '#atelierladouceur', '#dessert', '#dessertporn', '#teatime', '#p', '#pastryinspiration', '#onthetable', '#케이크', '#치즈케이크', '#딸기케이크', '#케이크클래스', '#케이크원데이클래스']",62,Atelier La Douceur,atelier.ladouceur,https://www.instagram.com/p/B6ShrB4pGxc/,https://www.instagram.com/explore/locations/2055878024426268/atelier-la-douceur/
106,2019년 12월 23일,"['#롱브르378', '#딸기케이크', '#하트케이크', '#크리스마스케이크', '#변신은무죄', '#송리단길케이크', '#송파케이크', '#송리단길베이커리', '#치즈케이크', '#바닐라치즈케이크', '#케이크맛집', '#송파카페', '#크리스마스', '#연말케이크']",51,롱브르378,lombre378_patisserie,https://www.instagram.com/p/B6ZZCVVFpUo/,https://www.instagram.com/explore/locations/378205922796827/378/
107,2019년 12월 29일,['#스윗레시피'],299,스윗레시피,sweet_0310,https://www.instagram.com/p/B6pG3bqJ2Ej/,https://www.instagram.com/explore/locations/1034279408/
108,2019년 12월 27일,['#2020'],67,스폰타니티,mii__kwon,https://www.instagram.com/p/B6kerCEFTeC/,https://www.instagram.com/explore/locations/411318722925355/
109,2019년 12월 29일,"['#베레모', '#베레모코디', '#일상', '#일상스타그램', '#셀카', '#셀카스타그램', '#예쁜카페', '#추천', '#치즈케이크', '#c27cheesecakeandcoffee', '#c27']",23,C27,yoobinxcho,https://www.instagram.com/p/B6qCyubpSQY/,https://www.instagram.com/explore/locations/1010807364/c27/
110,2019년 12월 27일,[],60,BORIS 보리스,boris_cafe_bar,https://www.instagram.com/p/B6kZAP-pLFy/,https://www.instagram.com/explore/locations/325180944913887/boris/
111,2019년 12월 25일,"['#스타벅스', '#치즈케이크', '#딸기', '#리얼크림치즈', '#강아지', '#쓰리', '#산타양말', '#산타클로스', '#산타할아버지', '#커플잠옷']",13,우리집,jeonyujeong0201,https://www.instagram.com/p/B6fl__oF5Gb/,https://www.instagram.com/explore/locations/118486508249733/
112,2019년 12월 22일,"['#목포카페', '#닻', '#티라미수', '#치즈케이크', '#에그타르트', '#191221']",43,카페닻,hae_malro,https://www.instagram.com/p/B6YPZwCFpIC/,https://www.instagram.com/explore/locations/1961459777264887/
113,2019년 12월 28일,['#키에리'],99,키에리 KYERI 이태원점,won_matsuoka,https://www.instagram.com/p/B6m0pitHLlF/,https://www.instagram.com/explore/locations/1034079901/kyeri/
114,2019년 12월 20일,"['#하트머랭쿠키', '#마카롱', '#세종시마카롱', '#새롬동카페', '#마카롱맛집', '#예쁜카페', '#두헤브마카롱', '#커피숍', '#새롬동카페', '#마카롱', '#예쁜카페', '#좌식테이블카페', '#세종시마카롱', '#커피맛좋은카페', '#치즈케이크', '#수제디저트', '#수제마카롱', '#머랭쿠키', '#세종시머랭쿠키', '#스콘', '#새롬동마카롱', '#슈', '#에끌레어', '#그래놀라', '#영양간식', '#마들렌', '#티라미수']",14,세종시 새롬동,junghee0383,https://www.instagram.com/p/B6Sv1izl5YY/,https://www.instagram.com/explore/locations/1503173289705910/
115,2019년 12월 28일,"['#홍대', '#연남동맛집', '#토마식당', '#홍대카페', '#피오니', '#딸기빙수', '#치즈케이크', '#초코치즈케이크', '#게임방', '#인생네컷', '#제임스시카고피자', '#시카고피자', '#리코타치즈샐러드']",57,홍대입구역,991207_soon,https://www.instagram.com/p/B6nfZfrhmj-/,https://www.instagram.com/explore/locations/242033926/
116,2019년 12월 30일,"['#월요일', '#모닝커피', '#커피빈', '#치즈케이크', '#셋이아닌둘이서', '#커피스타그램', '#일상스타그램']",30,"Seoul, South Korea",eunyoung3280,https://www.instagram.com/p/B6rc4Rzgy50/,https://www.instagram.com/explore/locations/745256841/seoul-south-korea/
117,2019년 12월 20일,"['#스템스커피', '#stemscoffee', '#듁스커피', '#dukescoffee', '#스페셜티커피', '#디저트', '#에그타르트', '#치즈케이크', '#무스', '#딸기케이크', '#딸기무스', '#딸기디저트', '#바닐라빈치즈무스', '#에그타르트', '#김해카페', '#장유카페', '#대구카페', '#부산카페', '#창원카페', '#김해여행', '#김해', '#수로왕릉', '#돌담길']",54,Stemscoffee,stemscoffee,https://www.instagram.com/p/B6RzN1bBAEd/,https://www.instagram.com/explore/locations/189103751714338/stemscoffee/
